"concept_id","found_from","concept_name","domain_id","vocabulary_id","standard_concept"
432262,"From initial search","Primary malignant neoplasm of trachea","Condition","SNOMED","S"
4316504,"From initial search","Neoplasm of uncertain behavior of main bronchus","Condition","SNOMED","S"
3178287,"From initial search","MET nucleotide sequence detected in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3185136,"From initial search","Status of MET gene amplification detection in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3175811,"From initial search","Status of ALK gene polysomy identified in excised malignant neoplasm of lung by molecular methods","Observation","Nebraska Lexicon","S"
3185986,"From initial search","Status of ROS1 protein expression in excised malignant neoplasm of lung by immunohistochemistry","Observation","Nebraska Lexicon","S"
3188394,"From initial search","ALK polysomy identified in excised malignant neoplasm of lung by molecular methods","Observation","Nebraska Lexicon","S"
37151835,"From initial search","Qualitative distribution of primary malignant neoplasm of lung in resected lung specimen","Observation","SNOMED","S"
37154036,"From initial search","Presence of ALK tyrosine kinase receptor in primary malignant neoplasm of lung by immunohistochemistry","Observation","SNOMED","S"
37154446,"From initial search","Presence of direct invasion by primary malignant neoplasm of lung to arterial structure","Observation","SNOMED","S"
37154444,"From initial search","Presence of direct invasion by primary malignant neoplasm of lung to lymphatic vessel","Observation","SNOMED","S"
36556230,"From initial search","Myeloid or lymphoid neoplasm with FGFR1 abnormalities of lung, NOS","Condition","ICDO3","S"
36558235,"From initial search","Myeloproliferative neoplasm, unclassifiable of lower lobe, lung","Condition","ICDO3","S"
42514449,"From initial search","Neoplasm defined only by topography: Overlapping lesion of lung","Condition","ICDO3","S"
4055270,"From initial search","Neoplasm of bronchus","Condition","SNOMED","S"
4129381,"From initial search","Neoplasm of left lower lobe of lung","Condition","SNOMED","S"
4054525,"From initial search","Neoplasm of bronchus of right middle lobe","Condition","SNOMED","S"
37395651,"From initial search","Primary small cell malignant neoplasm of lung, TNM stage 4","Condition","SNOMED","S"
37116436,"From initial search","Malignant epithelial neoplasm of bronchus","Condition","SNOMED","S"
4247727,"From initial search","Primary malignant neoplasm of bronchus of right lower lobe","Condition","SNOMED","S"
4247832,"From initial search","Primary malignant neoplasm of lower lobe of left lung","Condition","SNOMED","S"
3177841,"From initial search","Status of EGFR Exon 19 deletion (E746_A750del) )sequence variant detected in excised malignant neoplasm of lung by immunohistochemistry","Observation","Nebraska Lexicon","S"
3184339,"From initial search","ALK gene rearrangement identified in excised malignant neoplasm of lung by molecular methods","Observation","Nebraska Lexicon","S"
3178657,"From initial search","Status of ROS1 gene rearrangement detected in excised malignant neoplasm of lung by molecular methods","Observation","Nebraska Lexicon","S"
3181680,"From initial search","Status of ERBB2 sequence variant detection in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3181223,"From initial search","ERBB2 nucleotide sequence detected in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3170524,"From initial search","Histologic grade of excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
607768,"From initial search","Anatomic location directly invaded by primary malignant neoplasm of lung","Observation","SNOMED","S"
37158126,"From initial search","Presence of DNA mismatch repair protein Msh6 in primary malignant neoplasm of lung by immunohistochemistry","Observation","SNOMED","S"
37159034,"From initial search","Relative intrapulmonary location of metastatic neoplasms of lung","Observation","SNOMED","S"
37166604,"From initial search","Primary nonsquamous nonsmall cell neoplasm of lung","Condition","SNOMED","S"
36533960,"From initial search","Oat cell carcinoma of overlapping lesion of lung","Condition","ICDO3","S"
42513168,"From initial search","Neoplasm defined only by histology: Adenocarcinoma in situ of lung, non-mucinous","Condition","ICDO3","S"
36529590,"From initial search","Myeloproliferative neoplasm, unclassifiable of main bronchus","Condition","ICDO3","S"
36556496,"From initial search","Myeloproliferative neoplasm, unclassifiable of middle lobe, lung","Condition","ICDO3","S"
36519916,"From initial search","Myeloid or lymphoid neoplasm with FGFR1 abnormalities of upper lobe, lung","Condition","ICDO3","S"
619803,"From initial search","Histologic type of primary malignant neoplasm of lung","Observation","SNOMED","S"
258375,"From initial search","Overlapping malignant neoplasm of bronchus and lung","Condition","SNOMED","S"
4129380,"From initial search","Neoplasm of left upper lobe of lung","Condition","SNOMED","S"
4128765,"From initial search","Neoplasm of bronchus of right lower lobe","Condition","SNOMED","S"
4092216,"From initial search","Malignant neoplasm of upper lobe of lung","Condition","SNOMED","S"
4089756,"From initial search","Malignant neoplasm of lower lobe of lung","Condition","SNOMED","S"
4097119,"From initial search","Benign neoplasm of middle lobe bronchus and lung","Condition","SNOMED","S"
601155,"From initial search","Primary malignant neoplasm of right main bronchus","Condition","SNOMED","S"
4241022,"From initial search","Benign neoplasm of bronchus of right upper lobe","Condition","SNOMED","S"
4242824,"From initial search","Benign neoplasm of right middle lobe of lung","Condition","SNOMED","S"
433973,"From initial search","Primary malignant neoplasm of bronchus of left lower lobe","Condition","SNOMED","S"
4312567,"From initial search","Primary malignant neoplasm of upper lobe of right lung","Condition","SNOMED","S"
4313366,"From initial search","Neoplasm of uncertain behavior of bronchus of left lower lobe","Condition","SNOMED","S"
4314214,"From initial search","Neoplasm of uncertain behavior of bronchus of right middle lobe","Condition","SNOMED","S"
4316625,"From initial search","Neoplasm of uncertain behavior of right lower lobe of lung","Condition","SNOMED","S"
442136,"From initial search","Neoplasm of uncertain behavior of trachea","Condition","SNOMED","S"
3185339,"From initial search","Histologic focality of excised primary malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3168259,"From initial search","KRAS sequence variant identified in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3178226,"From initial search","Status of BRAF V600E sequence variant (c.1799T>A) detected in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3187211,"From initial search","Histologic type of primary malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
37158125,"From initial search","Presence of DNA mismatch repair protein Msh2 in primary malignant neoplasm of lung by immunohistochemistry","Observation","SNOMED","S"
4294588,"From initial search","Atelectasis AND/OR obstructive pneumonitis of entire lung associated with direct extension of malignant neoplasm","Condition","SNOMED","S"
36530340,"From initial search","Neoplasm, malignant of overlapping lesion of lung","Condition","ICDO3","S"
36532626,"From initial search","Myeloid or lymphoid neoplasm with PDGFRA rearrangement of main bronchus","Condition","ICDO3","S"
36567001,"From initial search","Myeloid or lymphoid neoplasm with FGFR1 abnormalities of middle lobe, lung","Condition","ICDO3","S"
36562353,"From initial search","Myeloid or lymphoid neoplasm with FGFR1 abnormalities of lower lobe, lung","Condition","ICDO3","S"
36531182,"From initial search","Myeloproliferative neoplasm, unclassifiable of upper lobe, lung","Condition","ICDO3","S"
4092218,"From initial search","Malignant neoplasm of middle lobe bronchus","Condition","SNOMED","S"
4093787,"From initial search","Benign neoplasm of upper lobe bronchus and lung","Condition","SNOMED","S"
261255,"From initial search","Benign neoplasm of bronchus and lung","Condition","SNOMED","S"
601154,"From initial search","Primary malignant neoplasm of left main bronchus","Condition","SNOMED","S"
4157333,"From initial search","Malignant neoplasm of main bronchus","Condition","SNOMED","S"
4157454,"From initial search","Primary malignant neoplasm of lower lobe, bronchus or lung","Condition","SNOMED","S"
37110032,"From initial search","Malignant neoplasm of upper lobe of left lung","Condition","SNOMED","S"
36716499,"From initial search","Primary malignant neuroendocrine neoplasm of bronchus","Condition","SNOMED","S"
4242353,"From initial search","Benign neoplasm of lung","Condition","SNOMED","S"
442139,"From initial search","Primary malignant neoplasm of bronchus","Condition","SNOMED","S"
4334322,"From initial search","Malignant neoplasm of lower respiratory tract","Condition","SNOMED","S"
3187751,"From initial search","EGFR nucleotide sequence detected in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3182182,"From initial search","Status of RET polysomy detection in excised malignant neoplasm of lung by molecular methods","Observation","Nebraska Lexicon","S"
37154038,"From initial search","Presence of programmed cell death 1 ligand 1 in primary malignant neoplasm of lung by immunohistochemistry","Observation","SNOMED","S"
44502510,"From initial search","Oat cell carcinoma of middle lobe, lung","Condition","ICDO3","S"
44499483,"From initial search","Oat cell carcinoma of lung, NOS","Condition","ICDO3","S"
42513173,"From initial search","Neoplasm defined only by histology: Adenocarcinoma in situ of lung, mucinous","Condition","ICDO3","S"
42513174,"From initial search","Neoplasm defined only by histology: Adenocarcinoma of lung, mucinous","Condition","ICDO3","S"
44498938,"From initial search","Oat cell carcinoma of main bronchus","Condition","ICDO3","S"
36553679,"From initial search","Myeloid or lymphoid neoplasm with FGFR1 abnormalities of main bronchus","Condition","ICDO3","S"
4129254,"From initial search","Neoplasm of trachea","Condition","SNOMED","S"
4131453,"From initial search","Neoplasm of bronchus of left upper lobe","Condition","SNOMED","S"
4128889,"From initial search","Neoplasm of right upper lobe of lung","Condition","SNOMED","S"
4131454,"From initial search","Neoplasm of right middle lobe of lung","Condition","SNOMED","S"
4089755,"From initial search","Malignant neoplasm of lower lobe bronchus","Condition","SNOMED","S"
4093786,"From initial search","Benign neoplasm of carina of bronchus","Condition","SNOMED","S"
4151250,"From initial search","Malignant neoplasm of upper lobe, bronchus or lung","Condition","SNOMED","S"
4208307,"From initial search","Nonsquamous nonsmall cell neoplasm of lung","Condition","SNOMED","S"
37395648,"From initial search","Primary small cell malignant neoplasm of lung, TNM stage 1","Condition","SNOMED","S"
37395649,"From initial search","Primary small cell malignant neoplasm of lung, TNM stage 2","Condition","SNOMED","S"
37395650,"From initial search","Primary small cell malignant neoplasm of lung, TNM stage 3","Condition","SNOMED","S"
37110031,"From initial search","Malignant neoplasm of lower lobe of right lung","Condition","SNOMED","S"
37110033,"From initial search","Malignant neoplasm of lower lobe of left lung","Condition","SNOMED","S"
4242206,"From initial search","Benign neoplasm of bronchus of left lower lobe","Condition","SNOMED","S"
4242207,"From initial search","Benign neoplasm of bronchus of right lower lobe","Condition","SNOMED","S"
4241045,"From initial search","Benign neoplasm of hilus of lung","Condition","SNOMED","S"
4239868,"From initial search","Benign neoplasm of bronchus of left upper lobe","Condition","SNOMED","S"
4246121,"From initial search","Primary malignant neoplasm of hilus of lung","Condition","SNOMED","S"
4313520,"From initial search","Neoplasm of uncertain behavior of left lower lobe of lung","Condition","SNOMED","S"
4315938,"From initial search","Neoplasm of uncertain behavior of bronchus of right upper lobe","Condition","SNOMED","S"
442166,"From initial search","Neoplasm of uncertain behavior of bronchus","Condition","SNOMED","S"
3171565,"From initial search","KRAS nucleotide sequence detected in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3183096,"From initial search","BRAF sequence variant identified in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3187950,"From initial search","Invasion of pulmonary air spaces by primary malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
37154037,"From initial search","Presence of proto-oncogene tyrosine-protein kinase ROS in primary malignant neoplasm of lung by immunohistochemistry","Observation","SNOMED","S"
44501561,"From initial search","Oat cell carcinoma of lower lobe, lung","Condition","ICDO3","S"
36543016,"From initial search","Myeloid or lymphoid neoplasm with PDGFRA rearrangement of lung, NOS","Condition","ICDO3","S"
36528602,"From initial search","Myeloid or lymphoid neoplasm with PDGFRA rearrangement of middle lobe, lung","Condition","ICDO3","S"
36553953,"From initial search","Myeloid or lymphoid neoplasm with PDGFRA rearrangement of overlapping lesion of lung","Condition","ICDO3","S"
36551292,"From initial search","Myeloproliferative neoplasm, unclassifiable of lung, NOS","Condition","ICDO3","S"
257825,"From initial search","Neoplasm of uncertain behavior of lung","Condition","SNOMED","S"
4055272,"From initial search","Neoplasm of bronchus of right upper lobe","Condition","SNOMED","S"
4128887,"From initial search","Neoplasm of bronchus of left lower lobe","Condition","SNOMED","S"
4092215,"From initial search","Malignant neoplasm of carina of bronchus","Condition","SNOMED","S"
45769033,"From initial search","Neuroendocrine neoplasm of lung","Condition","SNOMED","S"
45769098,"From initial search","Primary malignant epithelial neoplasm of trachea","Condition","SNOMED","S"
619300,"From initial search","Primary malignant neoplasm of right lung","Condition","SNOMED","S"
619299,"From initial search","Primary malignant neoplasm of left lung","Condition","SNOMED","S"
619301,"From initial search","Bilateral primary malignant neoplasm of lungs","Condition","SNOMED","S"
442109,"From initial search","Benign neoplasm of bronchus","Condition","SNOMED","S"
4242357,"From initial search","Benign neoplasm of main bronchus","Condition","SNOMED","S"
4241143,"From initial search","Benign neoplasm of left lower lobe of lung","Condition","SNOMED","S"
258369,"From initial search","Primary malignant neoplasm of lung","Condition","SNOMED","S"
4313661,"From initial search","Neoplasm of uncertain behavior of right upper lobe of lung","Condition","SNOMED","S"
3177432,"From initial search","Status of KRAS sequence variant identification in excised malignant neoplasm of lung","Observation","Nebraska Lexicon","S"
3180096,"From initial search","Status of EGFR c.2573T>G (L858R) sequence variant detected in excised malignant neoplasm of lung by immunohistochemistry","Observation","Nebraska Lexicon","S"
3181480,"From initial search","Status of ALK gene rearrangement identified in excised malignant neoplasm of lung by molecular methods","Observation","Nebraska Lexicon","S"
3187251,"From initial search","Status of ALK protein expression in excised malignant neoplasm of lung by immunohistochemistry","Observation","Nebraska Lexicon","S"
602970,"From initial search","Histologic grade of primary malignant neoplasm of lung","Observation","SNOMED","S"
37158300,"From initial search","Presence of receptor tyrosine-protein kinase erbB-2 in primary malignant neoplasm of lung by immunohistochemistry","Observation","SNOMED","S"
44502764,"From descendants","Carcinoma, undifferentiated, NOS, of lower lobe, lung","Condition","ICDO3","S"
36535997,"From descendants","Pleomorphic carcinoma of trachea","Condition","ICDO3","S"
42511764,"From descendants","Nuclear protein in testis (NUT)-associated carcinoma of main bronchus","Condition","ICDO3","S"
36528414,"From descendants","Spindle cell carcinoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
44499947,"From descendants","Pseudosarcomatous carcinoma of lower lobe, lung","Condition","ICDO3","S"
44499678,"From descendants","Small cell carcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
36521732,"From descendants","Small cell carcinoma, NOS, of overlapping lesion of lung","Condition","ICDO3","S"
36536644,"From descendants","Small cell carcinoma, fusiform cell of main bronchus","Condition","ICDO3","S"
36541699,"From descendants","Solid carcinoma, NOS, of main bronchus","Condition","ICDO3","S"
36543118,"From descendants","Goblet cell carcinoid of overlapping lesion of lung","Condition","ICDO3","S"
42512532,"From descendants","Adenocarcinoma in situ of lung, non-mucinous of middle lobe, lung","Condition","ICDO3","S"
42512747,"From descendants","Adenocarcinoma in situ of lung, non-mucinous of lung, NOS","Condition","ICDO3","S"
44501794,"From descendants","Alveolar adenocarcinoma of upper lobe, lung","Condition","ICDO3","S"
44499688,"From descendants","Bronchiolo-alveolar carcinoma, non-mucinous of upper lobe, lung","Condition","ICDO3","S"
44502703,"From descendants","Adenocarcinoma with mixed subtypes of middle lobe, lung","Condition","ICDO3","S"
36548626,"From descendants","Adenocarcinoma with mixed subtypes of overlapping lesion of lung","Condition","ICDO3","S"
42512246,"From descendants","Minimally invasive adenocarcinoma, mucinous of lower lobe, lung","Condition","ICDO3","S"
42512620,"From descendants","Minimally invasive adenocarcinoma, mucinous of lung, NOS","Condition","ICDO3","S"
36556873,"From descendants","Papillary adenoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
36520025,"From descendants","Papillary adenoma, NOS, of overlapping lesion of lung","Condition","ICDO3","S"
44503111,"From descendants","Carcinosarcoma, NOS, of upper lobe, lung","Condition","ICDO3","S"
36548325,"From descendants","Carcinosarcoma, embryonal of lower lobe, lung","Condition","ICDO3","S"
36533054,"From descendants","Embryonal sarcoma of main bronchus","Condition","ICDO3","S"
36542851,"From descendants","Embryonal sarcoma of middle lobe, lung","Condition","ICDO3","S"
36556587,"From descendants","Synovial sarcoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
44500896,"From descendants","Mesothelioma, malignant of lower lobe, lung","Condition","ICDO3","S"
36525541,"From descendants","Fibrous mesothelioma, malignant of lung, NOS","Condition","ICDO3","S"
36568135,"From descendants","Tumor cells, malignant of main bronchus","Condition","ICDO3","S"
44501612,"From descendants","Malignant tumor, small cell type of upper lobe, lung","Condition","ICDO3","S"
36527811,"From descendants","Malignant tumor, small cell type of lower lobe, lung","Condition","ICDO3","S"
36565329,"From descendants","Malignant tumor, giant cell type of trachea","Condition","ICDO3","S"
36533010,"From descendants","Malignant tumor, spindle cell type of trachea","Condition","ICDO3","S"
36561558,"From descendants","Clear cell tumor, NOS, of middle lobe, lung","Condition","ICDO3","S"
36568290,"From descendants","Tumor cells, malignant of trachea","Condition","ICDO3","S"
36541009,"From descendants","Epithelioma, malignant of trachea","Condition","ICDO3","S"
36556677,"From descendants","Epithelioma, malignant of lung, NOS","Condition","ICDO3","S"
36566071,"From descendants","Large cell carcinoma with rhabdoid phenotype of trachea","Condition","ICDO3","S"
44502426,"From descendants","Large cell carcinoma with rhabdoid phenotype of upper lobe, lung","Condition","ICDO3","S"
44503537,"From descendants","Large cell carcinoma with rhabdoid phenotype of lower lobe, lung","Condition","ICDO3","S"
36526440,"From descendants","Large cell carcinoma with rhabdoid phenotype of overlapping lesion of lung","Condition","ICDO3","S"
36560499,"From descendants","Glassy cell carcinoma of lower lobe, lung","Condition","ICDO3","S"
44502761,"From descendants","Large cell carcinoma, NOS, of trachea","Condition","ICDO3","S"
36545406,"From descendants","Glassy cell carcinoma of middle lobe, lung","Condition","ICDO3","S"
36525643,"From descendants","Carcinoma with osteoclast-like giant cells of lung, NOS","Condition","ICDO3","S"
44499626,"From descendants","Combined small cell carcinoma of upper lobe, lung","Condition","ICDO3","S"
44498940,"From descendants","Combined small cell carcinoma of lung, NOS","Condition","ICDO3","S"
36522300,"From descendants","Papillary carcinoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
36556491,"From descendants","Papillary squamous cell carcinoma, non-invasive of lung, NOS","Condition","ICDO3","S"
36560118,"From descendants","Papillary squamous cell carcinoma of overlapping lesion of lung","Condition","ICDO3","S"
36559407,"From descendants","Squamous cell papilloma, inverted of overlapping lesion of lung","Condition","ICDO3","S"
44499010,"From descendants","Squamous cell carcinoma, NOS, of middle lobe, lung","Condition","ICDO3","S"
36533515,"From descendants","Papillary carcinoma, NOS, of overlapping lesion of lung","Condition","ICDO3","S"
44501188,"From descendants","Squamous cell carcinoma, keratinizing, NOS, of main bronchus","Condition","ICDO3","S"
44501516,"From descendants","Squamous cell carcinoma, spindle cell of lower lobe, lung","Condition","ICDO3","S"
36545785,"From descendants","Squamous cell carcinoma, adenoid of lower lobe, lung","Condition","ICDO3","S"
44501709,"From descendants","Squamous cell carcinoma, large cell, nonkeratinizing, NOS, of middle lobe, lung","Condition","ICDO3","S"
44500855,"From descendants","Squamous cell carcinoma, clear cell type of upper lobe, lung","Condition","ICDO3","S"
44500239,"From descendants","Squamous cell carcinoma, clear cell type of lower lobe, lung","Condition","ICDO3","S"
36567060,"From descendants","Squamous cell carcinoma, clear cell type of overlapping lesion of lung","Condition","ICDO3","S"
36550929,"From descendants","Transitional cell carcinoma, NOS, of main bronchus","Condition","ICDO3","S"
36530722,"From descendants","Schneiderian carcinoma of main bronchus","Condition","ICDO3","S"
36546625,"From descendants","Urothelial carcinoma, sarcomatoid of middle lobe, lung","Condition","ICDO3","S"
36564406,"From descendants","Urothelial carcinoma, sarcomatoid of lung, NOS","Condition","ICDO3","S"
36524040,"From descendants","Basaloid carcinoma of upper lobe, lung","Condition","ICDO3","S"
36567589,"From descendants","Cloacogenic carcinoma of lower lobe, lung","Condition","ICDO3","S"
36546641,"From descendants","Adenoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
36561467,"From descendants","Cloacogenic carcinoma of main bronchus","Condition","ICDO3","S"
44501844,"From descendants","Adenocarcinoma in situ, NOS, of upper lobe, lung","Condition","ICDO3","S"
44501404,"From descendants","Adenocarcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
36549175,"From descendants","Scirrhous adenocarcinoma of middle lobe, lung","Condition","ICDO3","S"
36526433,"From descendants","Scirrhous adenocarcinoma of overlapping lesion of lung","Condition","ICDO3","S"
36531543,"From descendants","Solid carcinoma, NOS, of overlapping lesion of lung","Condition","ICDO3","S"
36544100,"From descendants","Adenocarcinoid tumor of upper lobe, lung","Condition","ICDO3","S"
44500415,"From descendants","Papillary adenocarcinoma, NOS, of lower lobe, lung","Condition","ICDO3","S"
36539453,"From descendants","Villous adenocarcinoma of trachea","Condition","ICDO3","S"
36563105,"From descendants","Mixed cell adenocarcinoma of middle lobe, lung","Condition","ICDO3","S"
36537460,"From descendants","Mixed cell adenocarcinoma of overlapping lesion of lung","Condition","ICDO3","S"
36525454,"From descendants","Adenocarcinoma in situ in tubulovillous adenoma of trachea","Condition","ICDO3","S"
44501086,"From descendants","Mucoepidermoid carcinoma of lower lobe, lung","Condition","ICDO3","S"
36559289,"From descendants","Mucinous cystadenoma, NOS, of main bronchus","Condition","ICDO3","S"
44501411,"From descendants","Mucin-producing adenocarcinoma of lower lobe, lung","Condition","ICDO3","S"
44503093,"From descendants","Mucin-producing adenocarcinoma of lung, NOS","Condition","ICDO3","S"
44500458,"From descendants","Signet ring cell carcinoma of main bronchus","Condition","ICDO3","S"
44501357,"From descendants","Acinar cell carcinoma of lower lobe, lung","Condition","ICDO3","S"
36531338,"From descendants","Acinar cell carcinoma of overlapping lesion of lung","Condition","ICDO3","S"
36567582,"From descendants","Acinar cell cystadenocarcinoma of lower lobe, lung","Condition","ICDO3","S"
36537983,"From descendants","Mixed squamous cell and glandular papilloma of lower lobe, lung","Condition","ICDO3","S"
36540480,"From descendants","Mixed squamous cell and glandular papilloma of lung, NOS","Condition","ICDO3","S"
36535081,"From descendants","Adenosquamous carcinoma of overlapping lesion of lung","Condition","ICDO3","S"
36549552,"From descendants","Metaplastic carcinoma, NOS, of main bronchus","Condition","ICDO3","S"
36549522,"From descendants","Hepatoid adenocarcinoma of lung, NOS","Condition","ICDO3","S"
44502961,"From descendants","Adenosquamous carcinoma of main bronchus","Condition","ICDO3","S"
36542106,"From descendants","Adenocarcinoma with apocrine metaplasia of upper lobe, lung","Condition","ICDO3","S"
36540196,"From descendants","Micronodular thymoma with lymphoid stroma of main bronchus","Condition","ICDO3","S"
42511847,"From descendants","Perivascular epithelioid tumor, malignant of lower lobe, lung","Condition","ICDO3","S"
